Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,%_Dry_Grocery,%_Dairy,%_Frozen_Food,%_Meat,%_Produce,%_Floral,%_Deli,%_Bakery,%_General_Merchandise
S0014,08,2014,3901 Portola Pkwy,Irvine,CA,92620,Existing,1039906.78,245518.15,208704,238978.36,273859.05,22506.64,98386.33,50962.54,264829.46,2443651.31,0.425554487149805,0.100471842686918,8.54066204723783e-02,9.77956057077554e-02,0.112069610291495,9.21025021364443e-03,4.02620167604845e-02,2.08550785422819e-02,0.108374488175238
S0014,08,2015,3901 Portola Pkwy,Irvine,CA,92620,Existing,1182612.08,253115.78,211066.26,286384.73,292586.97,22223.77,95074.05,55898.69,277044.43,2676006.76,0.441931648932008,9.45871227918722e-02,7.88735899904827e-02,0.10701943443521,0.109337156532445,8.30482580694228e-03,3.55283295323215e-02,2.08888448398389e-02,0.103529047138879
S0014,09,2012,3901 Portola Pkwy,Irvine,CA,92620,Existing,1412384.13,291551.05,231181.68,310655.4,304741.59,29700.78,104939.85,54838.66,309790.02,3049783.16,0.463109688755708,9.55973046949345e-02,7.5802661327568e-02,0.101861471357852,9.99223793995898e-02,9.73865302607285e-03,3.44089545041622e-02,1.79811668971246e-02,0.101577720036988
S0014,09,2013,3901 Portola Pkwy,Irvine,CA,92620,Existing,1187675.76,250457.47,186000.88,258243.84,263746.48,20286.39,89917.8,51901.46,259264.79,2567494.87,0.462581551331396,9.75493555708643e-02,7.24444991782983e-02,0.100582027647829,0.102725221803462,7.9012387666426e-03,3.50216084365536e-02,2.02148252004102e-02,0.100979672064544
S0014,09,2014,3901 Portola Pkwy,Irvine,CA,92620,Existing,951315.24,229059.35,174427.83,224911.39,227042.5,21764.71,84196.07,43984.52,211674.77,2168376.38,0.438722377154837,0.105636342524631,8.04416759049921e-02,0.103723408940656,0.104706222634652,1.00373303273115e-02,3.88290846444287e-02,0.02028454119206,9.76190166764314e-02
S0014,09,2015,3901 Portola Pkwy,Irvine,CA,92620,Existing,1186550.7,265251.21,217246.22,274677.81,263997.16,20995.93,90010.08,54290.46,258161.04,2631180.61,0.450957526629082,0.100810719337127,8.25660614761067e-02,0.104393369636454,0.100334108193356,7.97966126696259e-03,3.42090085560489e-02,2.06334980554604e-02,9.81160468494027e-02
S0014,10,2012,3901 Portola Pkwy,Irvine,CA,92620,Existing,1433644.29,301472.81,233479.76,285650.67,294939.34,24527.49,101643.52,56907.52,375757.32,3108022.72,0.461272139606496,9.6998264542931e-02,0.07512163875044,9.19075231213239e-02,9.48961338352121e-02,7.89167010979894e-03,3.27035961950754e-02,1.83098790217338e-02,0.120899154816989
S0014,10,2013,3901 Portola Pkwy,Irvine,CA,92620,Existing,1087819.69,249280.83,179686.9,242971.23,229814.77,20846.56,83378.69,47000.27,294554.26,2435353.2,0.446678407879399,0.102359210154815,7.37826858132939e-02,9.97683744600167e-02,9.43660944129172e-02,8.55997397010011e-03,3.42367957140673e-02,1.92991595633849e-02,0.120949298032006
S0014,10,2014,3901 Portola Pkwy,Irvine,CA,92620,Existing,1087748.8,249478.86,178135.8,241020.31,246346.22,27599.42,89859.63,52983.18,259579.3,2432751.52,0.447126963463988,0.102550078768423,7.32240011096571e-02,9.90731309870891e-02,0.101262384577608,1.13449399879524e-02,3.69374468626373e-02,2.17791170057516e-02,0.106701937236895
S0014,10,2015,3901 Portola Pkwy,Irvine,CA,92620,Existing,1187811.76,273984.34,215400.32,252603.15,254269.67,24698.87,89933.94,57837.15,299286.48,2655825.68,0.447247637126545,0.103163525401261,8.11048411882214e-02,9.5112850177727e-02,9.57403461811545e-02,9.29988371827175e-03,3.38628926880472e-02,2.17774647016742e-02,0.112690558817098
S0014,11,2012,3901 Portola Pkwy,Irvine,CA,92620,Existing,1460572.64,329948.63,229334.91,292261.86,300016.32,31455.18,96408.79,52209.31,356018.32,3148225.96,0.463935136345804,0.104804621457349,7.28457591398554e-02,9.28338256889286e-02,9.52969462204676e-02,9.99139845730768e-03,3.06232116833189e-02,1.65837238696806e-02,0.113085377137288
S0014,11,2013,3901 Portola Pkwy,Irvine,CA,92620,Existing,1146183.76,254593.32,177244.79,284062.83,234813.2,25729.65,79645.8,44187.21,286140.44,2532601,0.452571786870494,0.100526423230505,6.99852799552713e-02,0.112162488287733,9.27162233608848e-02,1.01593776516711e-02,3.14482225980326e-02,1.74473634022888e-02,0.11298283464312
S0014,11,2014,3901 Portola Pkwy,Irvine,CA,92620,Existing,1047378.74,273326.45,175806.15,235528.61,246711.33,27936.79,94894.09,52795.59,179260.77,2333638.52,0.448817900040491,0.117124587916041,7.53356393860005e-02,0.100927632099594,0.105719599623338,1.19713442165842e-02,4.06635771507577e-02,2.26237223749632e-02,7.68159971922301e-02
S0014,11,2015,3901 Portola Pkwy,Irvine,CA,92620,Existing,1247856.24,285218.25,199472.99,263369.82,265148.79,28348.72,88439.55,57136.56,260825.98,2695816.9,0.46288612553768,0.105800304909432,7.39935230764374e-02,9.76957374219295e-02,9.8355637580579e-02,1.05158180438738e-02,3.28062154369609e-02,2.11945254887303e-02,9.67521125043767e-02
S0014,12,2012,3901 Portola Pkwy,Irvine,CA,92620,Existing,1458377.82,341520.09,213905.62,288937.81,268729.49,35163.53,137541.95,59124.6,488902.49,3292203.4,0.442979258207436,0.103736023721985,6.49733913767296e-02,8.77642645044349e-02,8.16260289385522e-02,1.06808497919661e-02,4.17780839422012e-02,1.79589754387593e-02,0.148503124077935
S0014,12,2013,3901 Portola Pkwy,Irvine,CA,92620,Existing,1291259.61,306171.79,182222.66,278536.48,248595.68,26433.65,121662.46,56219.17,409636.44,2920737.94,0.442100467938592,0.104826860981578,6.23892535870575e-02,9.53651048885269e-02,8.51139969099727e-02,9.05033267037987e-03,4.1654699086081e-02,1.92482760024681e-02,0.140251007935344
S0014,12,2014,3901 Portola Pkwy,Irvine,CA,92620,Existing,1169637.01,299316.1,177729.47,263495.75,251351.94,29053.74,151598.31,66509.43,271611.74,2680303.49,0.436382303110011,0.111672465866916,6.63094573667104e-02,9.83081770340865e-02,9.37774177207074e-02,1.08397202437699e-02,5.65601285696195e-02,2.48141414761953e-02,0.101336188611984
S0014,12,2015,3901 Portola Pkwy,Irvine,CA,92620,Existing,1242703.08,302970.6,189404.7,271976.59,262196.04,25507.5,126814.15,61526.61,360558.28,2843657.55,0.437008696775039,0.106542575775343,6.66060159037083e-02,9.56432289113012e-02,9.22038028102223e-02,8.96996194214736e-03,4.45954366059303e-02,2.16364343871153e-02,0.126793846889194
S0015,01,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1080885.16,241009.86,182241.65,221815.89,241208.05,12143.96,77107.5,53097.42,268422.75,2377932.24,0.454548343227812,0.101352702968525,7.66387060717929e-02,9.32809969387521e-02,0.101436048488917,5.10694114648111e-03,3.24262814149826e-02,2.2329240130072e-02,0.112880739612664
S0015,01,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1600130.02,377168.12,285540.49,368323.79,357243.12,20559.84,108973.72,89205.49,304066.61,3511211.2,0.455720242633083,0.107418237900358,8.13225048951769e-02,0.104899354957628,0.101743557892502,5.8554837145655e-03,3.10359342667852e-02,2.54059026697112e-02,8.65987810701902e-02
S0015,01,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1201186.23,272513.44,218807.63,249408.05,246183.86,11952.14,84639.86,58043.55,288938.69,2631673.45,0.45643437638511,0.103551388566085,8.3143913618918e-02,9.47716556550738e-02,9.35465074513709e-02,4.54165010480309e-03,3.21619918307114e-02,2.2055756955712e-02,0.109792759432216
S0015,02,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,964646.1,224259,164895.98,208709.43,232387.69,18962.13,70113.17,50672.37,245715.12,2180360.99,0.442424949090655,0.102854069132837,7.56278344532297e-02,9.57224197998516e-02,0.106582208664447,8.69678465491166e-03,3.21566797065104e-02,2.32403580106247e-02,0.112694696486934
S0015,02,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1427561.84,338665.97,254585,312050.8,355933.76,43560.87,102108.63,91903.74,317419.5,3243790.11,0.44009069378413,0.104404403033339,7.84838079428018e-02,9.61994424478962e-02,0.109727740676785,1.34290038882941e-02,3.14781864847599e-02,2.83322092007981e-02,9.78545125411952e-02
S0015,02,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1105378.07,237048.7,195007.55,237816.79,246952.36,22848.74,75983.51,58677.56,278346.8,2458060.08,0.449695301996036,9.64373092133696e-02,7.9333923359595e-02,9.67497873363616e-02,0.1004663645162,9.29543593580512e-03,3.09119824280292e-02,2.38714913754264e-02,0.113238403839177
S0015,03,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1169988.4,245547.46,181961.78,254858.32,315808.29,31525.03,91771.71,67878.84,270318.5,2629658.33,0.444920310236653,9.33761839698772e-02,6.91959780189391e-02,9.6916894903225e-02,0.120094799539984,1.19882608475604e-02,3.48987200934199e-02,2.58127982733027e-02,0.102796054117038
S0015,03,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1055049.73,242805.22,190724.24,221576.9,261947.83,17846.64,81325.88,59005.94,257602.68,2387885.06,0.441834386283233,0.101682122002974,7.98716166011776e-02,9.27921128666051e-02,0.109698676200102,7.47382706938164e-03,3.40577029281301e-02,2.47105444849175e-02,0.10787901156348
S0015,03,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1481204.21,381321.65,259804.42,327258.54,387395.94,22916.74,105781.71,92958.34,291298.54,3349940.09,0.442158417824123,0.113829393886265,7.75549451691836e-02,9.76908634804869e-02,0.115642647209252,6.84094025096431e-03,3.15771945640974e-02,2.77492544650254e-02,8.69563431506024e-02
S0015,03,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1399373.93,305095.98,262477.9,316206.76,327074.91,35276.02,100151.38,74107.4,350390.29,3170154.57,0.44142135630945,9.62400959521668e-02,8.27965621878179e-02,9.97449029748729e-02,0.103173174297302,1.11275394372963e-02,3.15919548364482e-02,2.33765888582524e-02,0.110527825146393
S0015,04,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1046247.62,215390.1,178257.17,248057.51,277424.83,19493.29,93102.19,56324.96,236576.57,2370874.24,0.441291909266347,9.08483867959188e-02,7.5186261250196e-02,0.104627021465297,0.117013726548398,8.22198397161715e-03,3.92691389653801e-02,2.37570424654831e-02,9.97845292713628e-02
S0015,04,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1070725.12,247317.07,184052.99,241922.67,264669.14,36857.35,86001.88,57411.21,276668.34,2465625.77,0.434261003039403,0.100306004669963,7.46475771949772e-02,9.81181625141758e-02,0.107343597402456,1.49484769539864e-02,3.48803460145535e-02,2.32846406370907e-02,0.112210191573395
S0015,04,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1490413.25,324232.97,232170.18,309701.96,400034.72,41111.98,113886,92773.8,336569.57,3340894.43,0.446112046108563,9.70497502370944e-02,6.94934200599688e-02,9.27003131912792e-02,0.119738808987149,1.23056806676768e-02,3.40884761210488e-02,2.77691504307725e-02,0.100742354196448
S0015,04,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1235257.41,260937.17,216598.75,262318.88,304647.02,25278.54,92147,62440.52,270867.89,2730493.18,0.452393515958168,9.5564117102098e-02,7.93258710867756e-02,9.60701465659767e-02,0.111572159282961,9.25786600939249e-03,3.37473833206937e-02,2.2867854224049e-02,9.92010864498845e-02
S0015,05,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1262612.62,250438.19,207840.56,286501.49,363849.11,32300.38,109086.73,67383.04,301262.27,2881274.39,0.438213251879839,8.69192433977105e-02,7.21349416498996e-02,9.94356840828339e-02,0.126280617792879,1.12104491374041e-02,3.78605836287602e-02,2.33865404259537e-02,0.10455868800472
S0015,05,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1134783.06,243642.59,195027.49,257184.02,273548.81,32908.27,96429.45,65494.2,301345.79,2600363.68,0.436393981629523,9.36955826117368e-02,7.5000082296181e-02,9.89030965084084e-02,0.105196366225204,1.26552567447027e-02,3.70830629352583e-02,2.51865539054137e-02,0.115886017143571
S0015,05,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1521464.69,338095.62,358992.48,387074.74,432519.07,54965.92,122042.91,99981.05,326853.35,3641989.83,0.417756435635077,9.28326644997798e-02,9.85704235203754e-02,0.106281115013438,0.118758999939327,1.50922771796977e-02,3.35099535409741e-02,2.74523144398786e-02,8.97458162314528e-02
S0015,05,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1422554.85,292680.77,253641.93,322680.34,369627.77,34538.48,108672.57,77581.42,335287.7,3217265.83,0.442162670157722,9.09718952257047e-02,7.88377284944465e-02,0.100296449547658,0.114888787414871,1.07353516386304e-02,3.37779268926621e-02,2.41140844740206e-02,0.104215106154284
S0015,06,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1132117.93,226418.69,201105.69,263361.85,346381.89,16767.4,109430.96,68797.97,272321.35,2636703.73,0.429368653413328,8.58718738187548e-02,7.62716295015822e-02,9.98829891290062e-02,0.131369287363962,6.35922792888073e-03,4.15029412500585e-02,2.60924157755107e-02,0.103280981818917
S0015,06,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1159823.6,232983.5,216968.06,257218.52,298704.79,19181.53,97458.53,72044.42,282479.61,2636862.56,0.439849849436218,8.83563305627883e-02,8.22826579175215e-02,9.75471850152099e-02,0.113280378936398,7.27437610551837e-03,3.69600340489495e-02,2.73220231850082e-02,0.107127164792389
S0015,06,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1384488.78,336398.51,273761.14,307149.5,423905.68,22782.11,132790.02,94402.58,300616.66,3276294.98,0.422577572670212,0.10267650259013,8.35581477465133e-02,9.37490372127604e-02,0.129385687976117,6.953619908791e-03,4.05305446581004e-02,2.88138218860867e-02,9.1755065351289e-02
S0015,06,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1330749.4,268637.51,242217.69,292614.51,390658.19,19575.39,105878.41,78191.17,322035.43,3050557.7,0.43623151268373,8.80617698199906e-02,7.94011173760129e-02,9.59216440980611e-02,0.128061236147082,6.41698729383155e-03,3.47078863645162e-02,2.56317623495533e-02,0.105566083867222
S0015,07,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1141164.17,228083.47,190985.47,277538.81,338764.85,12595.09,106738.31,67632.44,279572.33,2643074.94,0.43175626719082,8.62947419871493e-02,7.22588176028032e-02,0.105006031346202,0.128170732079205,4.76531702124193e-03,4.03841406025362e-02,2.5588544227959e-02,0.105775407942084
S0015,07,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1126534.38,236440.82,210681.32,254332.54,316678.71,13427.72,89678.33,67141.48,270712.36,2585627.66,0.435690875924494,9.14442646394029e-02,8.14816933076899e-02,9.83639461839606e-02,0.122476532448605,5.19321486528343e-03,3.46833890228418e-02,2.59671881758876e-02,0.104698895431835
S0015,07,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1443692.93,321530.28,267349.21,337288.88,406622.42,18704.92,140060.47,99501.56,305267.03,3340017.7,0.432241101596557,9.6266040745832e-02,8.00442494661031e-02,0.100984159455203,0.121742594358108,5.60024577115265e-03,4.19340502297338e-02,2.97907283545234e-02,9.1396830022787e-02
S0015,07,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1327386.59,278722.92,235380.05,297959.22,378296.83,14887.75,105941.97,74846.5,302774.59,3016196.42,0.440086256053576,9.24087430618991e-02,7.80387008084838e-02,9.87864112642903e-02,0.125421815201279,4.9359351736118e-03,3.5124360369077e-02,2.48148626872251e-02,0.100382915380557
S0015,08,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1097244.69,229514.53,186856.76,270791.74,310326.05,12823.89,94215.2,64284.09,273074.16,2539131.11,0.432133923954797,9.03909723669212e-02,7.35908276906583e-02,0.106647403489141,0.122217418698005,5.05050328023432e-03,3.71052915026511e-02,2.53173574798191e-02,0.107546301537773
S0015,08,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1103868.47,247990.58,204923.77,259606.71,272481.97,13189.36,92687.71,66179.1,269794.59,2530722.26,0.43618712627912,9.79920175041255e-02,8.0974421112493e-02,0.10258206287718,0.107669646055905,5.21169794428567e-03,3.66250028559041e-02,2.61502816986325e-02,0.106607743672354
S0015,08,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1411970.98,334455.4,274966,321451.55,377244.03,24903.04,138589.82,93479.76,301008.85,3278069.43,0.43073248146547,0.102028162350423,8.38804686330271e-02,9.80612390506933e-02,0.115081159217546,7.5968616686682e-03,4.22778781717262e-02,2.85167114352425e-02,9.18250380072029e-02
S0015,08,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1426352.92,310249.54,249140.87,320118.4,342869.17,21924.67,111554.33,81411.88,312137.99,3175759.77,0.44913753662167,9.76930128439785e-02,7.84507922650585e-02,0.10080057157472,0.107964454124942,6.90375582155574e-03,3.51268162830843e-02,2.56354025166079e-02,9.82876579483844e-02
S0015,09,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1105299.2,228413.44,178381.5,273511.06,266309.65,15830.55,86239.18,63082.12,233011.04,2450077.74,0.451128216037749,9.32270173598655e-02,7.28064653164842e-02,0.111633625143666,0.108694367387706,6.46124396036511e-03,3.51985484346305e-02,2.57469871139681e-02,9.51035292455659e-02
S0015,09,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1171408.03,251944.15,195882.53,261753.97,259846.15,15008.97,91893.71,65446.89,260362.25,2573546.65,0.455172642780732,9.78976425393338e-02,7.61138446820072e-02,0.101709432778302,0.100968113401014,5.83201784976387e-03,3.57070309955329e-02,2.54306212012904e-02,0.101168653772023
S0015,09,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1305715.3,316217.82,241870.15,314220.13,325072.1,24245.95,126995.43,89155.22,268597.89,3012089.99,0.433491464177669,0.104982859426454,8.02997755057112e-02,0.1043196355498,0.107922439594841,8.04954369905794e-03,4.21618976928375e-02,2.95991223024515e-02,8.91732620511779e-02
S0015,09,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1467332.44,329106.48,259455.3,338168.17,319184.08,19545.64,113200.19,80137.01,285329.57,3211458.88,0.456905255470685,0.102478808634162,8.07904786250914e-02,0.105300482626762,9.9389122491271e-02,6.08621836067227e-03,3.52488368152483e-02,2.49534597808707e-02,8.88473371952376e-02
S0015,10,2012,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1116314.13,233457.55,179318.78,238472.9,254621.46,15897.41,83672.7,63008.11,285395.67,2470158.71,0.451920002338635,9.45111539007143e-02,7.2594031822352e-02,9.65415295116807e-02,0.103078987989399,6.43578484882051e-03,3.38734105064852e-02,2.55077172753811e-02,0.115537381806532
S0015,10,2013,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1088618.76,258824.83,186755.39,249535.37,232280.54,14894.37,87341.77,62850.7,286704.18,2467805.91,0.441128192289644,0.104880545488279,7.56766929049132e-02,0.101116286734235,9.41243146629793e-02,6.03547059339038e-03,3.53924794677228e-02,2.54682508641857e-02,0.11617776699465
S0015,10,2014,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1466155.19,335385.55,247037.26,339053.29,342263.99,30993.84,135854.03,96033.52,321202.18,3313978.85,0.442415373290629,0.101203286194781,7.45440062177826e-02,0.102310034356435,0.103278869748973,9.35245558371623e-03,4.09942356753423e-02,2.89783140891198e-02,9.69234248432213e-02
S0015,10,2015,10675 Scripps Poway Pkwy,San Diego,CA,92131,Existing,1522077.23,355038.04,272979.01,340759.36,312978.31,23689.73,116359.72,91264.1,352338.68,3387484.18,0.449323789904755,0.104808766959319,8.0584585933033e-02,0.100593638787119,9.23925525166585e-02,6.9933108883183e-03,3.43498932591325e-02,2.69415575543736e-02,0.104011904197291
